date,asset,open,high,low,close,adj_close,volume,source,asset_class,description
2016-01-13,SPY,357.407033,380.456764,348.830599,371.541163,371.547022,7547972,sample,ETF,US equity market
2016-01-14,SPY,374.559273,402.569764,363.530529,391.055301,391.061427,7132327,sample,ETF,US equity market
2016-01-15,SPY,396.518269,403.846471,385.159308,392.411614,392.41772,13054254,sample,ETF,US equity market
2016-01-18,SPY,390.059621,404.430483,367.031339,381.071037,381.076927,7828038,sample,ETF,US equity market
2016-01-19,SPY,380.506332,384.569928,373.630827,377.664069,377.669867,6627318,sample,ETF,US equity market
2016-01-20,SPY,379.385269,383.250973,367.245759,371.026291,371.031946,12901136,sample,ETF,US equity market
2016-01-21,SPY,369.222416,374.257219,367.473371,372.492682,372.498319,8391837,sample,ETF,US equity market
2016-01-22,SPY,380.008426,383.724176,363.589947,367.180262,367.185778,8700705,sample,ETF,US equity market
2016-01-25,SPY,365.082955,377.249094,347.69047,359.67644,359.681805,6655721,sample,ETF,US equity market
2016-01-26,SPY,361.154778,368.369662,338.682124,345.585986,345.591102,7454505,sample,ETF,US equity market
2016-01-27,SPY,342.804737,348.714683,330.372531,336.168061,336.172999,8202482,sample,ETF,US equity market
2016-01-28,SPY,335.332555,342.703169,314.322943,321.387034,321.391719,10547558,sample,ETF,US equity market
2016-01-29,SPY,323.02439,330.623912,317.560558,325.124557,325.129259,6669940,sample,ETF,US equity market
2016-02-01,SPY,322.430733,328.072446,308.642629,314.139262,314.143769,10526270,sample,ETF,US equity market
2016-02-02,SPY,314.414893,326.418358,281.90973,293.099431,293.103602,11696664,sample,ETF,US equity market
2016-02-03,SPY,294.055152,297.182252,289.449949,292.56116,292.565289,9738083,sample,ETF,US equity market
2016-02-04,SPY,293.27113,322.595096,282.220729,310.881152,310.885502,18598349,sample,ETF,US equity market
2016-02-05,SPY,310.703685,335.547608,302.396629,326.809931,326.814465,11094896,sample,ETF,US equity market
2016-02-08,SPY,327.09743,330.771414,324.175396,327.842723,327.847232,11251919,sample,ETF,US equity market
2016-02-09,SPY,328.546141,368.936494,314.25536,353.557781,353.562601,15000006,sample,ETF,US equity market
2016-02-10,SPY,356.170747,374.176622,347.78989,365.57449,365.579429,9967339,sample,ETF,US equity market
2016-02-11,SPY,363.142999,414.796046,345.298342,395.367875,395.373167,7895125,sample,ETF,US equity market
2016-02-12,SPY,396.000946,405.656225,370.511351,379.770909,379.775946,16214805,sample,ETF,US equity market
2016-02-15,SPY,379.285436,400.604391,365.934986,386.982995,386.988078,9366207,sample,ETF,US equity market
2016-02-16,SPY,382.480453,394.192597,376.752251,388.376098,388.381151,15906052,sample,ETF,US equity market
2016-02-17,SPY,388.761878,396.829414,367.459407,375.246474,375.251308,12499001,sample,ETF,US equity market
2016-02-18,SPY,378.277455,401.165358,317.147031,337.572028,337.576334,17086049,sample,ETF,US equity market
2016-02-19,SPY,337.026958,345.706247,334.192804,342.823349,342.827678,14457937,sample,ETF,US equity market
2016-02-22,SPY,347.545155,352.189188,330.55374,335.030548,335.034734,11417126,sample,ETF,US equity market
2016-02-23,SPY,338.570578,387.021469,323.17643,370.189662,370.194239,5256293,sample,ETF,US equity market
2016-02-24,SPY,376.512955,387.767691,336.657208,347.030658,347.034904,11062979,sample,ETF,US equity market
2016-02-25,SPY,350.716789,365.00135,311.403546,324.625415,324.629344,7726909,sample,ETF,US equity market
2016-02-26,SPY,320.009882,322.784372,317.859863,320.630186,320.634024,15099770,sample,ETF,US equity market
2016-02-29,SPY,322.820669,333.74428,298.79486,309.259591,309.263252,7318805,sample,ETF,US equity market
2016-03-01,SPY,308.686925,319.661806,304.995639,315.884451,315.888148,13910718,sample,ETF,US equity market
2016-03-02,SPY,317.829609,325.977681,313.242928,321.340335,321.344052,15650445,sample,ETF,US equity market
2016-03-03,SPY,319.359078,322.979492,315.851463,319.470651,319.474303,8000700,sample,ETF,US equity market
2016-03-04,SPY,319.184415,320.520649,316.179021,317.508239,317.511824,4531526,sample,ETF,US equity market
2016-03-07,SPY,317.602301,343.933173,306.094719,331.907284,331.910986,11522187,sample,ETF,US equity market
2016-03-08,SPY,331.38166,348.57666,323.867551,340.847903,340.851658,11004302,sample,ETF,US equity market
2016-03-09,SPY,340.069168,348.886801,335.860224,344.621514,344.625262,16510939,sample,ETF,US equity market
2016-03-10,SPY,345.086134,370.406618,332.304716,357.177361,357.181195,5671903,sample,ETF,US equity market
2016-03-11,SPY,357.676164,358.870537,356.29172,357.485455,357.489243,10111235,sample,ETF,US equity market
2016-03-14,SPY,353.591987,363.525676,327.882553,337.360233,337.363759,8874193,sample,ETF,US equity market
2016-03-15,SPY,339.221832,344.81528,323.377786,328.799377,328.802767,7223425,sample,ETF,US equity market
2016-03-16,SPY,329.397107,339.679067,300.222689,309.895929,309.89908,8311929,sample,ETF,US equity market
2016-03-17,SPY,310.010034,317.370093,306.932797,314.250762,314.253911,11984138,sample,ETF,US equity market
2016-03-18,SPY,313.712662,329.301985,308.458894,323.877977,323.881177,4749105,sample,ETF,US equity market
2016-03-21,SPY,323.158019,325.157226,321.425862,323.423645,323.426793,11779387,sample,ETF,US equity market
2016-03-22,SPY,326.398593,349.603357,316.822561,339.638876,339.642132,21189733,sample,ETF,US equity market
2016-03-23,SPY,336.740894,413.534197,314.721413,388.152888,388.156552,13984649,sample,ETF,US equity market
2016-03-24,SPY,390.805404,399.235547,371.710148,379.905159,379.90869,5364718,sample,ETF,US equity market
2016-03-25,SPY,382.31212,396.062151,342.002933,354.762115,354.765359,11161890,sample,ETF,US equity market
2016-03-28,SPY,352.710739,364.209183,331.648513,342.824668,342.827752,13438657,sample,ETF,US equity market
2016-03-29,SPY,342.596931,358.43673,336.763694,352.435969,352.439087,9654431,sample,ETF,US equity market
2016-03-30,SPY,350.513822,357.374482,344.389343,351.237361,351.240416,15134076,sample,ETF,US equity market
2016-03-31,SPY,350.741536,360.452062,347.294784,356.944355,356.947406,11283592,sample,ETF,US equity market
2016-04-01,SPY,356.901899,368.14223,324.64363,335.200493,335.203308,12133357,sample,ETF,US equity market
2016-04-04,SPY,336.195799,346.445161,311.289391,321.077864,321.080512,9408689,sample,ETF,US equity market
2016-04-05,SPY,324.447496,349.122474,314.455216,338.691509,338.69425,12698170,sample,ETF,US equity market
2016-04-06,SPY,339.179936,352.721001,306.466533,319.210354,319.212889,11702862,sample,ETF,US equity market
2016-04-07,SPY,319.438153,332.551793,284.519137,296.699297,296.701607,16551169,sample,ETF,US equity market
2016-04-08,SPY,295.033751,320.248867,285.09612,309.813412,309.815777,11074886,sample,ETF,US equity market
2016-04-11,SPY,308.741147,335.67112,298.829662,325.230286,325.232718,17635190,sample,ETF,US equity market
2016-04-12,SPY,326.231001,337.735865,301.68508,312.713227,312.715517,11269708,sample,ETF,US equity market
2016-04-13,SPY,315.208107,359.417559,299.105504,341.948886,341.951337,12714197,sample,ETF,US equity market
2016-04-14,SPY,340.73059,406.083745,320.486238,383.309582,383.31227,5634235,sample,ETF,US equity market
2016-04-15,SPY,386.461356,392.989369,374.718272,381.156679,381.159292,5340306,sample,ETF,US equity market
2016-04-18,SPY,384.309403,397.554264,356.071901,368.781611,368.784082,8419724,sample,ETF,US equity market
2016-04-19,SPY,368.178714,379.9208,343.369744,354.681368,354.683689,11048937,sample,ETF,US equity market
2016-04-20,SPY,355.047325,356.781635,351.283578,353.007927,353.01018,12319415,sample,ETF,US equity market
2016-04-21,SPY,353.952495,356.935266,351.278588,354.259044,354.261249,10198505,sample,ETF,US equity market
2016-04-22,SPY,351.057535,356.283197,349.802277,355.013794,355.015948,16633913,sample,ETF,US equity market
2016-04-25,SPY,355.948222,364.827287,333.468695,341.99982,342.001841,8918372,sample,ETF,US equity market
2016-04-26,SPY,338.094915,350.518586,335.357398,347.703272,347.705271,9255188,sample,ETF,US equity market
2016-04-27,SPY,346.706212,369.456798,339.582921,362.018898,362.020922,7484364,sample,ETF,US equity market
2016-04-28,SPY,359.803536,365.022647,348.775578,353.909189,353.91111,9616707,sample,ETF,US equity market
2016-04-29,SPY,352.599825,364.163131,348.634013,360.112818,360.114715,7681859,sample,ETF,US equity market
2016-05-02,SPY,360.340554,376.659754,321.506274,336.757436,336.759156,7674299,sample,ETF,US equity market
2016-05-03,SPY,337.40119,348.122549,333.085758,343.726218,343.727919,11951787,sample,ETF,US equity market
2016-05-04,SPY,341.615575,346.446212,330.924525,335.671105,335.672711,6114976,sample,ETF,US equity market
2016-05-05,SPY,334.711,339.01392,323.558851,327.772573,327.774088,6936667,sample,ETF,US equity market
2016-05-06,SPY,326.811687,364.628098,314.765829,351.666137,351.667706,10131899,sample,ETF,US equity market
2016-05-09,SPY,349.464658,365.02983,344.269732,359.683005,359.68455,11916749,sample,ETF,US equity market
2016-05-10,SPY,358.372362,362.149837,356.781657,360.549469,360.55096,7524823,sample,ETF,US equity market
2016-05-11,SPY,360.676314,388.117721,351.478417,378.466151,378.467654,10819055,sample,ETF,US equity market
2016-05-12,SPY,378.486293,383.713891,368.63707,373.79994,373.801363,11006566,sample,ETF,US equity market
2016-05-13,SPY,378.802459,382.778388,366.387679,370.274094,370.275443,6732562,sample,ETF,US equity market
2016-05-16,SPY,368.666214,374.558374,358.089401,363.905473,363.90674,7246747,sample,ETF,US equity market
2016-05-17,SPY,362.06327,367.927523,347.144713,352.859902,352.861072,12680190,sample,ETF,US equity market
2016-05-18,SPY,348.659599,358.494645,329.767045,339.33918,339.340249,5499453,sample,ETF,US equity market
2016-05-19,SPY,339.578155,367.726839,328.119441,355.723323,355.724385,2823180,sample,ETF,US equity market
2016-05-20,SPY,354.957664,362.222123,337.932775,344.993307,344.99428,8967589,sample,ETF,US equity market
2016-05-23,SPY,342.421308,369.009889,334.2047,360.362765,360.363723,13505856,sample,ETF,US equity market
2016-05-24,SPY,356.586456,364.729545,344.066463,352.107264,352.108142,11403736,sample,ETF,US equity market
2016-05-25,SPY,353.966497,361.990783,336.969238,344.785393,344.786195,6524871,sample,ETF,US equity market
2016-05-26,SPY,347.137222,369.227289,339.484574,361.263233,361.264014,11832543,sample,ETF,US equity market
2016-05-27,SPY,363.645701,378.405835,321.337289,334.931951,334.93262,16725910,sample,ETF,US equity market
2016-05-30,SPY,334.599944,340.868499,332.646219,338.889727,338.890347,9297405,sample,ETF,US equity market
2016-05-31,SPY,337.014647,376.468897,324.420862,362.90753,362.908133,8294701,sample,ETF,US equity market
2016-06-01,SPY,362.305474,376.797435,322.009327,335.426133,335.426635,10060087,sample,ETF,US equity market
2016-06-02,SPY,338.168959,349.694027,331.830435,343.260077,343.260534,7721593,sample,ETF,US equity market
2016-06-03,SPY,340.824696,357.226856,334.37633,350.593663,350.594071,11752852,sample,ETF,US equity market
2016-06-06,SPY,350.787733,365.386157,313.153215,326.751337,326.751663,15823122,sample,ETF,US equity market
2016-06-07,SPY,324.549467,334.232773,321.003468,330.620442,330.620717,10042596,sample,ETF,US equity market
2016-06-08,SPY,331.111933,373.382533,317.714306,358.862066,358.862304,8522675,sample,ETF,US equity market
2016-06-09,SPY,358.697036,390.886527,348.578588,380.16256,380.16275,11903801,sample,ETF,US equity market
2016-06-10,SPY,381.289729,387.084239,368.029053,373.708347,373.708471,15979497,sample,ETF,US equity market
2016-06-13,SPY,372.672576,383.814688,343.706763,354.299561,354.29962,7520560,sample,ETF,US equity market
2016-06-14,SPY,359.849247,395.42695,342.651599,377.390961,377.390961,12258294,sample,ETF,US equity market
2016-06-15,SPY,381.177236,393.11618,373.595433,385.449402,385.449337,7757330,sample,ETF,US equity market
2016-06-16,SPY,387.820013,395.228237,373.875119,381.156046,381.155919,10202612,sample,ETF,US equity market
2016-06-17,SPY,379.947247,382.204299,376.691593,378.942677,378.942487,6538529,sample,ETF,US equity market
2016-06-20,SPY,379.888778,386.292707,376.673468,383.050636,383.05038,6114060,sample,ETF,US equity market
2016-06-21,SPY,384.299255,386.286979,382.835327,384.821063,384.820742,10371241,sample,ETF,US equity market
2016-06-22,SPY,384.606842,405.027045,378.259547,398.45127,398.450871,13025135,sample,ETF,US equity market
2016-06-23,SPY,400.573815,409.537149,394.753788,403.672106,403.671635,12106255,sample,ETF,US equity market
2016-06-24,SPY,402.785774,408.072326,387.628225,392.783498,392.782974,15639059,sample,ETF,US equity market
2016-06-27,SPY,393.232859,420.048863,384.858596,411.290055,411.289438,6319354,sample,ETF,US equity market
2016-06-28,SPY,411.190225,430.868923,362.525831,380.747608,380.746974,9578683,sample,ETF,US equity market
2016-06-29,SPY,379.145128,401.694892,370.269997,392.506982,392.506263,8284121,sample,ETF,US equity market
2016-06-30,SPY,397.692319,411.34272,391.301234,404.83682,404.836011,9862996,sample,ETF,US equity market
2016-07-01,SPY,408.480659,416.98956,380.545806,388.641444,388.640603,5389599,sample,ETF,US equity market
2016-07-04,SPY,388.600908,393.385209,386.392478,391.162223,391.161312,12003893,sample,ETF,US equity market
2016-07-05,SPY,392.672553,401.307401,387.378996,395.9694,395.968412,11577984,sample,ETF,US equity market
2016-07-06,SPY,396.067361,399.393776,391.770266,395.088459,395.087408,9145990,sample,ETF,US equity market
2016-07-07,SPY,391.503243,399.446215,374.652496,382.411001,382.40992,7229717,sample,ETF,US equity market
2016-07-08,SPY,381.157439,388.767514,378.656855,386.233627,386.232472,7662827,sample,ETF,US equity market
2016-07-11,SPY,385.805147,398.576682,347.509257,359.406915,359.405782,6422097,sample,ETF,US equity market
2016-07-12,SPY,364.511256,373.909232,342.915343,351.990505,351.989336,14024100,sample,ETF,US equity market
2016-07-13,SPY,350.944386,353.708954,345.282627,348.024191,348.022979,6647698,sample,ETF,US equity market
2016-07-14,SPY,345.965224,353.759849,343.647391,351.405568,351.404286,12524570,sample,ETF,US equity market
2016-07-15,SPY,350.257474,355.536949,342.8388,348.085537,348.08421,14076511,sample,ETF,US equity market
2016-07-18,SPY,346.524054,350.077446,342.9213,346.474182,346.472804,8071171,sample,ETF,US equity market
2016-07-19,SPY,348.020275,352.794954,344.883989,349.644035,349.642588,14406113,sample,ETF,US equity market
2016-07-20,SPY,351.809496,379.047171,340.738154,367.482601,367.48102,15937543,sample,ETF,US equity market
2016-07-21,SPY,370.334462,400.073415,359.500311,388.701924,388.700189,13858867,sample,ETF,US equity market
2016-07-22,SPY,388.306798,393.938528,385.823605,391.435329,391.433518,7159491,sample,ETF,US equity market
2016-07-25,SPY,390.401202,394.215869,388.437432,392.242836,392.240958,17650251,sample,ETF,US equity market
2016-07-26,SPY,392.643536,395.289697,388.554681,391.191053,391.189117,11545029,sample,ETF,US equity market
2016-07-27,SPY,390.480178,408.978316,384.728697,403.041811,403.039751,15159859,sample,ETF,US equity market
2016-07-28,SPY,404.365055,414.287977,400.708075,410.574838,410.572673,9674879,sample,ETF,US equity market
2016-07-29,SPY,412.162135,450.828051,398.271609,436.129777,436.127408,12602990,sample,ETF,US equity market
2016-08-01,SPY,436.635416,447.821568,432.398647,443.518015,443.515535,6497531,sample,ETF,US equity market
2016-08-02,SPY,442.411679,463.47841,435.373525,456.220575,456.217951,10659070,sample,ETF,US equity market
2016-08-03,SPY,453.522031,458.243556,452.571652,457.285291,457.282588,11886348,sample,ETF,US equity market
2016-08-04,SPY,460.342348,463.199352,449.235764,452.041248,452.038504,7718057,sample,ETF,US equity market
2016-08-05,SPY,448.786244,453.760028,438.828483,443.746412,443.743648,13022069,sample,ETF,US equity market
2016-08-08,SPY,445.628545,459.443947,412.259621,425.449429,425.446711,9108460,sample,ETF,US equity market
2016-08-09,SPY,425.44741,439.361162,419.577803,433.382086,433.379249,9451937,sample,ETF,US equity market
2016-08-10,SPY,428.882727,436.404538,412.518987,419.882959,419.880145,9512736,sample,ETF,US equity market
2016-08-11,SPY,418.213258,422.14028,415.607159,419.526,419.523123,8938295,sample,ETF,US equity market
2016-08-12,SPY,420.409108,425.898609,404.117752,409.464341,409.461468,4506183,sample,ETF,US equity market
2016-08-15,SPY,410.817632,418.509751,388.633186,396.048774,396.045934,7966404,sample,ETF,US equity market
2016-08-16,SPY,395.23046,412.072792,389.973994,406.664258,406.661279,4825903,sample,ETF,US equity market
2016-08-17,SPY,406.73023,409.57919,405.589519,408.433702,408.430646,4263213,sample,ETF,US equity market
2016-08-18,SPY,409.638514,410.188752,407.1975,407.745195,407.742082,16309075,sample,ETF,US equity market
